Lehti;Number;Number_extra;Count;Year;Tekijä;Novelli;Alkup-novelli;Alkup-vuosi;Suomentaja;runo;raapale;filk
Portti;3;;;1995;Kouta, J.;Synkkimistin päiväkirja;;;;;;
Portti;2;;;1996;Krooks, Timo Vesa;Elävää ravintoa;;;;;;
Portti;3;;;1998;Krooks, Timo Vesa;Hiuskarvan varassa;;;;;;
Portti;2;;;1997;Krooks, Timo Vesa;Iltapäivä Kauhavalla;;;;;;
Portti;3;;;1997;Krooks, Timo Vesa;Matka Helsinkiin;;;;;;
Portti;3;;;1996;Krooks, Timo Vesa;Mies Arkangelista;;;;;;
Portti;2;;;1998;Krooks, Timo Vesa;Saari;;;;;;
Portti;1;;;1996;Krooks, Timo Vesa;Tuhat auringonnousua;;;;;;
Portti;2;;;1995;Krooks, Timo Vesa;Vihreä korttitalo;;;;;;
Portti;1;;;2014;Kumara-Moisio, Taru;Kia ora;;;;;;
Portti;3;;;1987;Kurjonen, Jouni;Glennin koira;;;;;;
Portti;1;;;2007;Kuurinmaa, Klaus;Naiseläjä;;;;;;
Portti;3;;;1997;Kuusinen, Janne Juhani;Aikalukko;;;;;;
Portti;4;;;2012;Kuusinen, Janne Juhani;Todistaja;;;;;;
Portti;4;;;1991;Kyllönen, Matti;Äkkiä viime kesänä;;;;;;
Portti;3;;;1998;Kyppö, Jorma;Suruas saurus;;;;;;
Portti;1;;;1987;Kärkkäinen, Tero;Mitä sinä olisit tehnyt...;;;;;;
Portti;4;;;1987;Kärkkäinen, Tero;Tarkastaja;;;;;;
Portti;1;;;1993;Laine, Jarkko;Veretön tarina;;;;;;
Portti;3;;;2002;Laine, Petri;Hengitä, hengitä...;;;;;;
Portti;4;;;2004;Laine, Petri;Ja tvoi rabotnik;;;;;;
Portti;2;;;1999;Laine, Petri;Lähtölaskenta;;;;;;
Portti;4;;;2010;Laine, Petri;Pilvi ja yksisarvinen;;;;;;
Portti;2;;;2001;Laine, Petri;Rauniolinnan vanki;;;;;;
Portti;3;;;2007;Laine, Petri;Surunkorento;;;;;;
Portti;4;;;1998;Laine, Petri;Sykkivä tähti;;;;;;
Portti;4;;;2003;Laine, Petri;Taivaan kaikki värit;;;;;;
Portti;2;;;2011;Laine, Petri & Leinonen, Anne;Kuulen laulun kaukaisen;;;;;;
Portti;2;;;2006;Laine, Petri & Leinonen, Anne;Kuvat eivät valehtele;;;;;;
Portti;4;;;2008;Laine, Petri & Leinonen, Anne;Lumen kevät;;;;;;
Portti;4;;;2001;Laine, Petri & Leinonen, Anne;Tänään kosketin maailmaa;;;;;;
Portti;2;;;1995;Lassila, Else;Taulut eli kertomus naisesta, joka löysi tahdon;;;;;;
Portti;2;;;1998;Lassila, Else;Tummaa hiekkaa;;;;;;
Portti;3;;;2001;Lassila, Else;Vaihtotalo;;;;;;
Portti;1;;;2000;Lassila, Else;Vihreinä lähtevät lehdet;;;;;;
Portti;3;;;2013;Laukkanen, Katri;Kierto;;;;;;
Portti;4;;;1999;Laurila, Heikki-Antero;Usvatunneli;;;;;;
Portti;1;;;2005;Laurila, Natalia;Meren valtiatar;;;;;;
Portti;1;;;2009;Lauronen, Mika-Petri;Mäyränä nummia tonkii;;;;;;
Portti;2;;;1987;Lavonen, Anu;Syntymä;;;;;;
Portti;2;;;2014;Leijon, Maarit;Multapoika;;;;;;
Portti;4;;;2015;Leijon, Maarit;Musta ruhtinas;;;;;;
Portti;2;;;2018;Leijon, Maarit;Puhallus;;;;;;
