Lehti;Number;Number_extra;Count;Year;Tekijä;Artikkeli;Aihe;Viitteet
Tähtivaeltaja;3;;;2011;Jerrman, Toni;Tähtifantasia-palkinto;Palkinnot;
Tähtivaeltaja;3;;;2012;Jerrman, Toni;Tähtifantasia-palkinto 2012;Palkinnot;
Tähtivaeltaja;3;;;2013;Jerrman, Toni;Tähtifantasia-palkinto 2013;Palkinnot;
Tähtivaeltaja;3;;;2014;Jerrman, Toni;Tähtifantasia-palkinto 2014;Palkinnot;
Tähtivaeltaja;3;;;2015;Jerrman, Toni;Tähtifantasia-palkinto 2015;Palkinnot;
Tähtivaeltaja;3;;;2016;Jerrman, Toni;Tähtifantasia-palkinto 2016;Palkinnot;
Tähtivaeltaja;3;;;2017;Jerrman, Toni;Tähtifantasia-palkinto 2017;Palkinnot;
Tähtivaeltaja;3;;;2018;Jerrman, Toni;Tähtifantasia-palkinto 2018;Palkinnot;
Tähtivaeltaja;3;;;2019;Jerrman, Toni;Tähtifantasia-palkinto 2019;Palkinnot;
Tähtivaeltaja;2;;;2004;Jerrman, Toni;Tähtivaeltaja-palkinto;Palkinnot;
Tähtivaeltaja;3;;;2005;Jerrman, Toni;Tähtivaeltaja-palkinto;Palkinnot;
Tähtivaeltaja;3;;;2006;Jerrman, Toni;Tähtivaeltaja-palkinto;Palkinnot;
Tähtivaeltaja;2;;;2007;Jerrman, Toni;Tähtivaeltaja-palkinto;Palkinnot;
Tähtivaeltaja;2;;;2008;Jerrman, Toni;Tähtivaeltaja-palkinto;Palkinnot;
Tähtivaeltaja;2;;;2009;Jerrman, Toni;Tähtivaeltaja-palkinto;Palkinnot;
Tähtivaeltaja;2;;;2011;Jerrman, Toni;Tähtivaeltaja-palkinto;Palkinnot;
Tähtivaeltaja;3;;;2012;Jerrman, Toni;Tähtivaeltaja-palkinto 2012;Palkinnot;
Tähtivaeltaja;2;;;2013;Jerrman, Toni;Tähtivaeltaja-palkinto 2013;Palkinnot;
Tähtivaeltaja;2;;;2015;Jerrman, Toni;Tähtivaeltaja-palkinto 2015;Palkinnot;
Tähtivaeltaja;2;;;2016;Jerrman, Toni;Tähtivaeltaja-palkinto 2016;Palkinnot;
Tähtivaeltaja;2;;;2017;Jerrman, Toni;Tähtivaeltaja-palkinto 2017;Palkinnot;
Tähtivaeltaja;2;;;2018;Jerrman, Toni;Tähtivaeltaja-palkinto 2018;Palkinnot;
Tähtivaeltaja;2;;;2019;Jerrman, Toni;Tähtivaeltaja-palkinto 2019;Palkinnot;
Tähtivaeltaja;2;;;2020;Jerrman, Toni;Tähtivaeltaja-palkinto 2020;Palkinnot;
Tähtivaeltaja;4;;;2006;Manninen, Pekka A.;Fantasian kapeampi polku;;Peake, Mervyn
Tähtivaeltaja;1;;;2015;anonyymi;Realm of Wonder;Pelit;
Tähtivaeltaja;3;;;2007;Hinkkanen, Juhani;Muistokirjoitus;;Peltonen, Leena
Tähtivaeltaja;3;;;2001;Uusitalo, Markku;Scifi-vaikuttaja Leena Peltonen 50-vuotta!;;Peltonen, Leena
Tähtivaeltaja;3;;;2014;Leinonen, Anne;Nyrjähtäneen todellisuuden tulkki;;Peltoniemi, Sari
Tähtivaeltaja;3;;;2014;Leinonen, Anne;Sari Peltoniemi - Saduista ja fantasiasta;;Peltoniemi, Sari
Tähtivaeltaja;4;;;2015;Kuutio, Aleksi;Hyväntuulen hyökyaalto Norjasta;;Pettersen, Siri
Tähtivaeltaja;2;;;1993;Pirinen, Pekka;Ajoittaisia syytöksiä kirjallisuudesta;;Pratchett, Terry
Tähtivaeltaja;3;;;1990;Jerrman, Toni;Lyhyt Terry Pratchett;;Pratchett, Terry
Tähtivaeltaja;3;;;2007;Manninen, Pekka A.;Christopher Priest - seksiä Suomen yllä;;Priest, Christopher
Tähtivaeltaja;4;;;2004;Manninen, Pekka A.;Science fiction -kirjailija ilman genreä;;Priest, Christopher
Tähtivaeltaja;4;;;1998;Manninen, Pekka A.;Thomas Pynchon: Tuntemattoman kirjailijan tiiliskivimonumentti;;Pynchon, Thomas
Tähtivaeltaja;2;;;1996;Jerrman, Toni;Käsikirja mahdollisille maailmoille - Kesän Philip K. Dick -kuunnelmat tai kuinka Atro päivitti pyhät tekstit;Radio, Kuunnelmat;Lahtela, Atro & Dick, Philip K.
Tähtivaeltaja;3;;;2012;Leinonen, Anne;Ideapajasta nousevia näkyjä - Haastattelussa Tiina Raevaara;;Raevaara, Tiina
Tähtivaeltaja;3;;;2010;Leinonen, Anne;Hannu Rajaniemi - Kvanttivarkaan jäljillä;;Rajaniemi, Hannu
Tähtivaeltaja;3;;;2010;Ykspetäjä, Tero;Kvanttivarkaan pauloissa;;Rajaniemi, Hannu
Tähtivaeltaja;1;;;2013;Jerrman, Toni;Tähtivaeltajan kryosohvalla;;Rajaniemi, Hannu
Tähtivaeltaja;2;;;1987;Jerrman, Toni;Anssi Rauhala;Sarjakuvat, Kuvittaminen;Rauhala, Anssi
Tähtivaeltaja;1;;;2003;Blommila, Hannu;Alastair Reynolds ja avaruuden ilmestyskirjat;;Reynolds, Alastair
Tähtivaeltaja;3;;;2009;Jerrman, Toni;Alastair Reynolds satuilee;;Reynolds, Alastair
Tähtivaeltaja;3;;;2010;Jerrman, Toni;Tähtivaeltajan kryosohvalla Alastair Reynolds;;Reynolds, Alastair
Tähtivaeltaja;2;;;2013;Jerrman, toni;D'Moleyk - Apokalyptinen myyräsatu;Sarjakuvat, Miha Rinne;
Tähtivaeltaja;4;;;2009;Kuutio, Aleksi;Adam Roberts - Hilpeiden kivesten herra;;Roberts, Adam
Tähtivaeltaja;4;;;2009;Kuutio, Aleksi;Adam Roberts - Tyylien kameleontti;;Roberts, Adam
Tähtivaeltaja;2;;;2007;Jerrman, Toni;Justina Robson - Tiarakirjailijan tunnustukset;;Robson, Justina
Tähtivaeltaja;2;;;2006;Aro, Eemeli;Justina Robson - Tiarapäinen myrskykissa;;Robson, Justina
Tähtivaeltaja;2;;;2006;Jerrman, Toni;Tietoisuus on kertomus, jota sepitämme itsellemme;;Robson, Justina
Tähtivaeltaja;4;;;1991;Lehtonen, Kimmo & Veintie, Ari & Jerrman, Toni;Cyberpunk-roolipeli;Pelit, Roolipelit;
Tähtivaeltaja;1;;;1988;Kasvi, Jyrki J.J.;Fantasiapelit tulevat;Pelit, Roolipelit;
Tähtivaeltaja;4;;;2003;Jerrman, Toni;Hero Clix;Pelit, Roolipelit;
Tähtivaeltaja;2;;;1998;Vesala, E.L.F.;Live-roolipelit: elävänä elämyksiin;Pelit, Roolipelit;
Tähtivaeltaja;4;;;1984;Kilpi, Tuomas;Starship Troopers - ja veri lentää;Pelit, Roolipelit;
Tähtivaeltaja;1;;;2011;Sinisalo, Otto;Totaalista sotaa verisellä tieteisnäyttämöllä - Warhammer 40000;Pelit, Roolipelit;
Tähtivaeltaja;2;;;1998;Veintie, Ari;Vampyyri-larppi - Hautapaaden synttärit;Pelit, Roolipelit;
Tähtivaeltaja;1;;;2002;Jerrman, Toni;Zombies!!!;Pelit, Roolipelit;
Tähtivaeltaja;3;B;;1985;Jerrman, Toni;Ilkka Ruokola (Igor) - nuori piirtäjämestari;Sarjakuvat, Kuvittaminen. Ilkka Ruokola;
Tähtivaeltaja;3;B;;1985;Jerrman, Toni;Mies puhuu;Sarjakuvat, Kuvittaminen. Ilkka Ruokola;
Tähtivaeltaja;3;B;;1985;Ruokola, Ilkka;Piirrän;Sarjakuvat, Kuvittaminen. Ilkka Ruokola;
Tähtivaeltaja;2;;;1987;Jerrman, Toni;Jouko Ruokosenmäki;Sarjakuvat, Kuvittaminen;Ruokosenmäki, Jouko
Tähtivaeltaja;4;;;1996;Ronni, Tapani & Vainikainen, Johanna;Geoff Ryman - 14 syvää kysymystä;;Ryman, Geoff
Tähtivaeltaja;3;;;2015;Polvinen, Sari;Sofia Samatar - Kulttuurien rajoilla;;Samatar, Sofia
Tähtivaeltaja;2;;;2014;Kuutio, Aleksi;Andrzej Sapkowski - Puolalaista magiaa;;Sapkowski, Andrzej
Tähtivaeltaja;2;;;2014;Kuutio, Aleksi;Andrzej Sapkowski - Spegetti carbonaraa puolalaisittain;;Sapkowski, Andrzej
Tähtivaeltaja;3;;;1990;Rauhala, Anssi;Ajan suhteellisuudesta vasta-alkajille;Sarjakuvat;
Tähtivaeltaja;3;;;1992;Jerrman, Toni;Akirasta Omenansiemenen kautta Pyssypä(ä)hän;Sarjakuvat, Manga;
Tähtivaeltaja;1;;;2004;Sisättö, Vesa;Bob Morane: Hirmuliskojen temppeli;Sarjakuvat;
Tähtivaeltaja;2;;;1993;Jerrman, Toni;Bryan Talbot iskee;Sarjakuvat, Bryan Talbot;
Tähtivaeltaja;3;;;1993;Jerrman, Toni & Lönnqvist, Janne;Bryan Talbot omin silmin;Sarjakuvat, Bryan Talbot;
Tähtivaeltaja;1;;;1993;Murtosaari, Jukka;Classic Star Wars;Sarjakuvat, Star Wars;
Tähtivaeltaja;2;;;1990;Jerrman, Toni;Dark Horse - Amerikan sarjakuvakustantamojen musta hevonen;Sarjakuvat;
Tähtivaeltaja;4;;;1987;Jerrman, Toni;Elric sarjakuvassa;Sarjakuvat;
Tähtivaeltaja;2;;;1986;Ahlroth, Jussi;Enigma - maailman paras sarjakuva;Sarjakuvat;
Tähtivaeltaja;1;;;1990;Jerrman, Toni;Faust;Sarjakuvat;
Tähtivaeltaja;1;;;2017;Jerrman, Toni;Foederati - Toni Karonen ja Juuso Laasanen, miehet Foederatin takana;Sarjakuvat;
Tähtivaeltaja;1;;;1997;Halutz, Sir Josh;Grant Morrison matkalla yli rajojen;Sarjakuvat;
Tähtivaeltaja;3;;;2009;Laurila, Natalia;Intialaisen seksuaalisuuden supermahti - Amar Chitra Katha;Sarjakuvat;
Tähtivaeltaja;4;;;2020;Jerrman, Toni;Jack Cole - Kumisen miehen pitkä koura;Sarjakuva, Supersankarit;
Tähtivaeltaja;1;;;2005;Sarén, Ari-Matti;Jiro Taniguchi;Sarjakuvat, Manga;
Tähtivaeltaja;4;;;2017;Sisättö, Vesa;Kalkkunalla on asiaa: Bob Morane: Olematon kaupunki;Sarjakuvat;
Tähtivaeltaja;1;;;1997;Jerrman, Toni;Katsuhiro Otomo;Sarjakuvat, Manga;
Tähtivaeltaja;2;;;2010;Sinisalo, Otto;Katuojan pohjalla: Asterios Polyp;Sarjakuvat;
Tähtivaeltaja;4;;;2009;Sinisalo, Otto;Katuojan pohjalla: Beta Ray Bil: Godhunter;Sarjakuvat;
Tähtivaeltaja;1;;;2009;Sinisalo, Otto;Katuojan pohjalla: Brat Pack;Sarjakuvat;
Tähtivaeltaja;2;;;2012;Sinisalo, Otto;Katuojan pohjalla: Chase;Sarjakuvat;
Tähtivaeltaja;3;;;2009;Sinisalo, Otto;Katuojan pohjalla: Dan Dare;Sarjakuvat;
Tähtivaeltaja;4;;;2010;Sinisalo, Otto;Katuojan pohjalla: Detroit Metal City;Sarjakuvat;
Tähtivaeltaja;3;;;2010;Sinisalo, Otto;Katuojan pohjalla: Final Crisis;Sarjakuvat;
Tähtivaeltaja;4;;;2013;Sinisalo, Otto;Katuojan pohjalla: Hawkeye;Sarjakuvat;
Tähtivaeltaja;1;;;2012;Sinisalo, Otto;Katuojan pohjalla: Holy Terror;Sarjakuvat;
Tähtivaeltaja;1;;;2008;Sinisalo, Otto;Katuojan pohjalla: Invincible;Sarjakuvat;
Tähtivaeltaja;3;;;2008;Sinisalo, Otto;Katuojan pohjalla: Kova länsi;Sarjakuvat;
Tähtivaeltaja;1;;;2016;Sinisalo, Otto;Katuojan pohjalla: Ms. Marvel;Sarjakuvat;
Tähtivaeltaja;4;;;2008;Sinisalo, Otto;Katuojan pohjalla: Phonogram - Rue Britannia;Sarjakuvat;
Tähtivaeltaja;2;;;2008;Sinisalo, Otto;Katuojan pohjalla: Punisher;Sarjakuvat;
Tähtivaeltaja;2;;;2016;Sinisalo, Otto;Katuojan pohjalla: Rachel Rising;Sarjakuvat;
Tähtivaeltaja;4;;;2012;Sinisalo, Otto;Katuojan pohjalla: Saga;Sarjakuvat;
Tähtivaeltaja;4;;;2011;Sinisalo, Otto;Katuojan pohjalla: S.H.I.E.L.D.;Sarjakuvat;
Tähtivaeltaja;2;;;2014;Sinisalo, Otto;Katuojan pohjalla: Superior Spider Man;Sarjakuvat;
Tähtivaeltaja;3;;;2012;Sinisalo, Otto;Katuojan pohjalla: Teräsmies;Sarjakuvat;
Tähtivaeltaja;2;;;2009;Sinisalo, Otto;Katuojan pohjalla: The Drifting Classroom;Sarjakuvat;
Tähtivaeltaja;4;;;2015;Sinisalo, Otto;Katuojan pohjalla: Transformers vs. G.I. Joe;Sarjakuvat;
Tähtivaeltaja;3;;;2013;Sinisalo, Otto;Katuojan pohjalla: Uncanny X-Force;Sarjakuvat;
Tähtivaeltaja;1;;;2005;Vitikainen, Vesa;Kersantti Napalmin vaiheita;Sarjakuvat;
Tähtivaeltaja;2;;;2013;Jerrman, Toni;Klassikkoräntti - Wally Wood;Sarjakuvat;
Tähtivaeltaja;1;;;1991;Jerrman, Toni;Kovaa USArjakuvaa;Sarjakuvat;
Tähtivaeltaja;3;;;2011;Sinisalo, Otto;Kuvia ja hourekuvia - Suosikkisarjakuvantekijöiden mielenhäiriöitä;Sarjakuvat;
Tähtivaeltaja;2;;;1992;Manninen, Pekka A.;Lihan katselua;Sarjakuvat;
Tähtivaeltaja;3;;;2008;Jerrman, Toni & Sarén, Ari-Matti & Sinisalo, Otto;Manga Top 25;Sarjakuvat, Manga;
Tähtivaeltaja;1;;;2005;Sarén, Ari-Matti;Mangaa, mangaa, mangaa - Manga valtaa maailman;Sarjakuvat, Manga;
Tähtivaeltaja;3;;;2007;Sinisalo, Otto;Mark Millar - jenkkisarjakuvan vihatuin ja rakastetuin show-mies;Sarjakuvat;
Tähtivaeltaja;3;;;2010;Jerrman, Toni;Markos - Robottiajan sankarin monta elämää;Sarjakuvat, Russ Manning;
Tähtivaeltaja;3;;;1990;Jerrman, Toni & Manninen, Pekka A.;Marshall Law iskee kuin miljoona ruoskaa!!!;Sarjakuvat;
Tähtivaeltaja;1;;;1996;Kumpulainen, Minna;Maxx - Matka mielen sopukoihin;Sarjakuvat;
Tähtivaeltaja;2;;;2016;Rantala, Oskari;Merkillinen herrasmies Alan Moore - Osa 1;Sarjakuvat;
Tähtivaeltaja;3;;;2016;Rantala, Oskari;Merkillinen herrasmies Alan Moore - Osa 2;Sarjakuvat;
Tähtivaeltaja;4;;;1996;Jerrman, Toni;Nexus - sarjakuvan kaunein avaruusooppera;Sarjakuvat;
Tähtivaeltaja;2;;;1987;Jerrman, Toni;Nuoret piirtäjät tulevat;Sarjakuvat;
Tähtivaeltaja;3;;;2008;Jerrman, Toni;Oblivion High - Suomi-mangan huipputuote;Sarjakuvat, Manga;
Tähtivaeltaja;3;;;1993;Manninen, Pekka A.;Parta rautaa, mies puuta;Sarjakuvat;
Tähtivaeltaja;3;;;1996;Lönnqvist, Janne;Piru paratkoon!;Sarjakuvat;
Tähtivaeltaja;2;;;1992;Jerrman, Toni;Pornosarjisten hyökyaalto;Sarjakuvat;
Tähtivaeltaja;2;;;2003;Sisättö, Vesa;Rocket Reynoldsin arvoitus;Sarjakuvat;
Tähtivaeltaja;3;;;1999;Jerrman, Toni;Saatanallisia kuvasarjoja;Sarjakuvat;
Tähtivaeltaja;2;;;1992;Jerrman, Toni;Sarja-ajan-scifi-kuvia;Sarjakuvat;
Tähtivaeltaja;2;;;2013;Jerrman, Toni;Sarjakuvafriikin Singapore;Sarjakuvat;
Tähtivaeltaja;3;;;1993;Jerrman, Toni;Sarjakuvavuosi 1993;Sarjakuvat;
Tähtivaeltaja;4;;;1994;Jerrman, Toni;Sarjakuvavuosi 1994 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;1996;Jerrman, Toni;Sarjakuvavuosi 1995 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;1997;Jerrman, Toni;Sarjakuvavuosi 1996 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;1998;Jerrman, Toni;Sarjakuvavuosi 1997 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;1999;Jerrman, Toni;Sarjakuvavuosi 1998 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2000;Jerrman, Toni;Sarjakuvavuosi 1999 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2001;Jerrman, Toni;Sarjakuvavuosi 2000 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2002;Jerrman, Toni;Sarjakuvavuosi 2001 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2003;Jerrman, Toni;Sarjakuvavuosi 2002 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2004;Jerrman, Toni;Sarjakuvavuosi 2003 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2005;Jerrman, Toni;Sarjakuvavuosi 2004 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2006;Jerrman, Toni;Sarjakuvavuosi 2005 Amerikassa;Sarjakuvat;
Tähtivaeltaja;2;;;2007;Jerrman, Toni;Sarjakuvavuosi 2006 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2008;Jerrman, Toni;Sarjakuvavuosi 2007 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2009;Jerrman, Toni;Sarjakuvavuosi 2008 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2010;Jerrman, Toni;Sarjakuvavuosi 2009 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2011;Jerrman, Toni;Sarjakuvavuosi 2010 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2012;Jerrman, Toni;Sarjakuvavuosi 2011 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2013;Jerrman, Toni;Sarjakuvavuosi 2012 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2014;Jerrman, Toni;Sarjakuvavuosi 2013 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2015;Jerrman, Toni;Sarjakuvavuosi 2014 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2016;Jerrman, Toni;Sarjakuvavuosi 2015 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2017;Jerrman, Toni;Sarjakuvavuosi 2016 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2018;Jerrman, Toni;Sarjakuvavuosi 2017 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2019;Jerrman, Toni;Sarjakuvavuosi 2018 Amerikassa;Sarjakuvat;
Tähtivaeltaja;1;;;2020;Jerrman, Toni;Sarjakuvavuosi 2019 Amerikassa;Sarjakuvat;
Tähtivaeltaja;3;;;1986;Sinisalo, Johanna;SF-sarjakuvat - kosmisia kuvia vai tautisia tarinoita;Sarjakuvat;
Tähtivaeltaja;4;;;2002;Manninen, Pekka A.;Shokki - Lehti joka toi kauhun Suomeen;Sarjakuvat, Kauhu;
Tähtivaeltaja;1;;;2016;Vitikainen, Vesa;Suojeluspoliisin raportti - Kersantti Napalm;Sarjakuvat;
Tähtivaeltaja;1;;;2008;Ruokosenmäki, Jouko;Taivaan ja helvetin avioero - Dave Simin Cerebus;Sarjakuvat;
Tähtivaeltaja;3;;;1988;Jerrman, Toni;The Adventures of Luther Arkwright;Sarjakuvat, Bryan Talbot;
Tähtivaeltaja;3;;;2009;Vistilä, Miia;Tyttöjen kadotetut fantasiat - Lost Girls;Sarjakuvat, Alan Moore, Melinda Gebbie;
Tähtivaeltaja;1;;;2003;Sisättö, Vesa;Tässä tulee Jet-Ace Logan;Sarjakuvat;
Tähtivaeltaja;1;;;1999;Hiltunen, Petri;Unelma sankaruudesta eli sarjakuvan supersankarit ja pikkupoikien unilogiikka;Sarjakuvat;
Tähtivaeltaja;4;;;2019;Ruokosenmäki, Jouko;Uudet jumalat - Jack Kirbyn neljäs maailma;Sarjakuvat;
Tähtivaeltaja;1;;;2009;Jerrman, Toni;Will Eisner;Sarjakuvat;
Tähtivaeltaja;4;;;2016;Manninen, Pekka A.;Norman Saunders - Mies joka maalasi kaiken;Taide, Kuvataide, kuvittaminen;
Tähtivaeltaja;3;;;2019;Kuutio, Aleksi;Jani Saxell - Pikku Huopalahden traaginen optimisti;;Saxell, Jani
Tähtivaeltaja;1;;;1994;Jerrman, Toni;Raving & Drooling ;;Schow, David J.
Tähtivaeltaja;4;;;2004;Blommila, Hannu;Haudan partaalta;;Schroeder, Karl
Tähtivaeltaja;4;;;1991;Norkola, Tero;Havaintoja sammuvasta tähdestä;Science Fiction;
Tähtivaeltaja;2;;;1984;Jerrman, Toni;Seksi science fictionissa: 5. Herran jestas, nainen on nymfomaani;Science Fiction;
Tähtivaeltaja;3;;;1989;Jerrman, Toni & Apunen, Matti & Markkula, Pekka & Peltonen, Leena & Hinkkanen, Juhani;Herttasarjoja intellektuelleille? -paneelikeskustelu 12.8. Finncon 89:ssä;Science Fiction;
Tähtivaeltaja;2;;;2009;Hiltunen, Petri;Hullumpi idea - eli definitiivisiä tieteisihmeitä;Science Fiction;
Tähtivaeltaja;4;;;1994;Jerrman, Toni;Kerää tai kuole!;Science Fiction;
Tähtivaeltaja;3;;;1985;Lem, Stanislaw;Maailman huonointa kirjallisuutta;Science Fiction;
Tähtivaeltaja;4;;;1991;Sinisalo, Johanna & Meriranta, Anetta & Pakkanen, Jukka & Ahola, Suvi & Savolainen, Matti;Mitä tämä roska oikein on? Science fiction ja kunnon kirjallisuus;Science Fiction;
Tähtivaeltaja;1;;;1991;Uusitalo, Markku;Sadan vuoden lasihelmipeli;Science Fiction;
Tähtivaeltaja;2;;;1984;Heiskanen, Jussi-Ville;Seksi science fictionissa: 1. Sata vuotta aikaa rakastella;Science Fiction;
Tähtivaeltaja;2;;;2000;MacLeod, Ken;Science fiction ja tulevaisuus;Science Fiction;
Tähtivaeltaja;1;;;2005;Clute, John;Science Fiction II;Science Fiction;
Tähtivaeltaja;3;;;2009;Sihvonen, Tanja;Scifi ja perverssin toiseuden uusi tuleminen;Science Fiction;
Tähtivaeltaja;2;;;1984;Rekunen, Veikko;Seksi science fictionissa: 3. Seksi ja minä;Science Fiction;
Tähtivaeltaja;2;;;1984;Murtosaari, Jukka;Seksi science fictionissa: 2. Seksiä scifi-kuvissa!?;Science Fiction, Sarjakuvat;
Tähtivaeltaja;4;;;1984;Sinisalo, Johanna;Seksuaaliset asenteet science fictionissa;Science Fiction;
Tähtivaeltaja;4;;;1990;Jerrman, Toni;SF - nahkaa ja niittejä vaiko kumia ja muovia;Science Fiction;
Tähtivaeltaja;2;;;1991;Hiltunen, Petri;Silmät ristissä eli scifiä kristinuskon näkökulmasta ja päinvastoin;Science Fiction;
Tähtivaeltaja;3;;;2015;Morgan, Cheryl;Sukupuolen tulevaisuus tieteiskirjallisuudessa;Science Fiction;
Tähtivaeltaja;3;;;1987;Jerrman, Toni & Hinkkanen, Juhani & Sinisalo, Johanna & Peltonen, Leena & Lehtonen, Kimmo & Kasvi, Jyrki J.J.;Taas yksi suuri science fiction -keskustelu;Science Fiction;
Tähtivaeltaja;1;;;1985;Jerrman, Toni & Haarikko, Harri & Hinkkanen, Juhani & Ijäs, Jyrki & Kilpi, Tuomas & Murtosaari, Jukka;"""Suuri scifi-keskustelu""";Science Fiction;
Tähtivaeltaja;4;;;1989;Hiltunen, Petri & Larmola, Kivi & Manninen, Pekka A. & Toivonen, Sami & Uusitalo, Markku;Tissejä vai taidetta? - paneelikeskustelu 12.8. Finncon 89:ssä;Science Fiction, Sarjakuvat;
Tähtivaeltaja;2;;;2000;Jerrman, Toni;Top 50 - eli 1900-luvun science fictionin huippuhetket;Science Fiction;
Tähtivaeltaja;3;;;1998;Manninen, Pekka A.;Vaihtoehtoinen moderni maailmanhistoria 1950-1997;Science Fiction;
Tähtivaeltaja;3;;;2009;Leinonen, Anne & Raevaara, Tiina & Leikomaa, Marianne & Vainikainen-Uusitalo, Johanna & Saario, Mari & Hirsjärvi, Irma;Värinä-Kutzpah;Science Fiction;
Tähtivaeltaja;4;;;1991;Manninen, Pekka A.;Charles Manson - ihmisen poika;Sekalaista;
Tähtivaeltaja;3;;;1999;Halttunen, Jukka;DVD. Nyt.;Sekalaista;
Tähtivaeltaja;1;;;1993;Manninen, Pekka A.;"""I don't mind losing my life. What about you?""";Sekalaista;
Tähtivaeltaja;2;;;1996;Manninen, Pekka A.;Informaatiosaastetta: A-Z;Sekalaista;
Tähtivaeltaja;1;;;1994;Jerrman, Toni;Jim Rose Circus Sideshow;Sekalaista;
Tähtivaeltaja;3;;;1994;Virolainen, Nalle;Kauhua ja jännitystä totuuden puolella;Sekalaista;
Tähtivaeltaja;1;;;2009;Manninen, Pekka A.;Kun miehet olivat muovia... Taloista ja tavaroista puhumattakaan;Sekalaista;
Tähtivaeltaja;3;;;1999;Manninen, Pekka A.;Käärmeen polvella istujat - Saatananpalvonnan lähteillä;Sekalaista;
Tähtivaeltaja;3;;;1984;Gleaves, Gareth L.;Leipää ja sirkushuveja;Sekalaista;
Tähtivaeltaja;1;;;2006;Jerrman, Toni;McFarlane Toys - Fantastisten figujen kieroonkasvanut kavalkaadi;Sekalaista;
Tähtivaeltaja;2;;;1996;Salin, Petri;"""Plan 9 from Finland""";Sekalaista;
Tähtivaeltaja;4;;;1994;Geller, Jiri;Shoot again with Jiri;Sekalaista, Flipperit;
Tähtivaeltaja;1;;;1995;Geller, Jiri;Shoot again with Jiri;Sekalaista, Flipperit;
Tähtivaeltaja;2;;;1995;Geller, Jiri;Shoot again with Jiri;Sekalaista, Flipperit;
Tähtivaeltaja;3;;;1987;Manninen, Pekka A.;Suomen muinaisuskon kansankirkko;Sekalaista;
Tähtivaeltaja;4;;;2004;Jerrman, Toni;Suomi-pojat ulkomailla;Sekalaista;
Tähtivaeltaja;2;;;1997;Mölläri, Pekka;Suppea antikvariaattikatsaus science fictionin merkeissä;Sekalaista, Antikvariaatit;
Tähtivaeltaja;1;;;2011;Jerrman, Toni;Taidetta vai talkkunaa? - Superkirjat ja sankaripatsaat;Sekalaista;
Tähtivaeltaja;1;;;1992;Hintikka, Kari;Tee-se-itse toimintakotivideo;Sekalaista;
Tähtivaeltaja;3;;;1996;Virolainen, Nalle;Tuhoisat kultit osa 1;Sekalaista;
Tähtivaeltaja;4;;;1996;Virolainen, Nalle;Tuhoisat kultit osa 2;Sekalaista;
Tähtivaeltaja;1;;;1997;Halttunen, Jukka;Tuoko DVD sensuurin takaisin?;Sekalaista;
Tähtivaeltaja;2;;;1984;Kumpulainen, Minna & Vennola, Sari;Seksi science fictionissa: 4.Viina, naiset ja laulu;Sekalaista, Sarjakuvat;
Tähtivaeltaja;3;;;1994;Laajarinne, Jukka;Juhla-artikkeli: keskenkasvuinen viisikymppinen;Lehdet, Tähtivaeltaja;
Tähtivaeltaja;3;;;1994;Jerrman, Toni;Juhlaäänestys -The tulokset;Lehdet, Tähtivaeltaja;
Tähtivaeltaja;4;;;1984;Kilpi, Tuomas;Neekeriankkojen vallankumous I;Lehdet, Time and Space;
Tähtivaeltaja;4;;;1984;Kilpi, Tuomas;Neekeriankkojen vallankumous II;Lehdet, Time and Space;
Tähtivaeltaja;1;;;1985;Kilpi, Tuomas;Neekeriankkojen vallankumous III;Lehdet, Time and Space;
Tähtivaeltaja;1;;;1985;Kilpi, Tuomas;Neekeriankkojen vallankumous IV;Lehdet, Time and Space;
Tähtivaeltaja;2;;;1985;Kilpi, Tuomas;Neekeriankkojen vallankumous V;Lehdet, Time and Space;
Tähtivaeltaja;2;;;1985;Kilpi, Tuomas;Neekeriankkojen vallankumous VI;Lehdet, Time and Space;
